Account ID,Event,Timestamp,Page URL,Button Label
115,Page Viewed,2022-05-12T07:59:47,www.piespace.example/invite,
115,Page Viewed,2022-05-12T07:59:47,www.piespace.example/invite,
110,Page Viewed,2022-05-12T08:00:12,www.piespace.example/help,
171,Page Viewed,2022-05-12T08:00:45,www.piespace.example/invite,
34,Page Viewed,2022-05-12T08:02:51,www.piespace.example/login,
115,Page Viewed,2022-05-12T08:02:59,www.piespace.example/home,
115,Page Viewed,2022-05-12T08:03:00,www.piespace.example/login,
115,Page Viewed,2022-05-12T08:03:00,www.piespace.example/pies,
328,Button Clicked,2022-05-12T08:05:09,,Signup
328,Page Viewed,2022-05-12T08:05:46,www.piespace.example/invite,
34,Page Viewed,2022-05-12T08:06:43,www.piespace.example/login,
610,Button Clicked,2022-05-12T08:11:17,,Subscribe
1405,Page Viewed,2022-05-12T08:13:29,www.piespace.example/pies,
115,Page Viewed,2022-05-12T08:13:56,www.piespace.example/home,
610,Page Viewed,2022-05-12T08:16:31,www.piespace.example/invite,
589,Button Clicked,2022-05-12T08:18:09,,Invite
5,Page Viewed,2022-05-12T08:21:23,www.piespace.example/home,
80,Page Viewed,2022-05-12T08:31:13,www.piespace.example/pies,
19,Button Clicked,2022-05-12T08:31:29,,Signup
19,Page Viewed,2022-05-12T08:34:53,www.piespace.example/pies,
5,Page Viewed,2022-05-12T08:35:41,www.piespace.example/invite,
80,Page Viewed,2022-05-12T08:39:08,www.piespace.example/invite,
208,Page Viewed,2022-05-12T08:40:24,www.piespace.example/help,
94,Button Clicked,2022-05-12T08:44:46,,Create Item
94,Page Viewed,2022-05-12T08:45:39,www.piespace.example/invite,
512,Page Viewed,2022-05-12T08:47:20,www.piespace.example/pies,
11,Button Clicked,2022-05-12T08:48:20,,Signup
11,Page Viewed,2022-05-12T08:48:34,www.piespace.example/help,
19,Page Viewed,2022-05-12T08:51:53,www.piespace.example/pies,
626,Page Viewed,2022-05-12T08:52:27,www.piespace.example/invite,
626,Page Viewed,2022-05-12T08:52:27,www.piespace.example/pies,
11,Button Clicked,2022-05-12T08:55:31,,Invite
964,Page Viewed,2022-05-12T08:59:12,www.piespace.example/home,
80,Page Viewed,2022-05-12T09:03:43,www.piespace.example/pies,
34,Button Clicked,2022-05-12T09:07:39,,Invite
295,Button Clicked,2022-05-12T09:12:55,,Invite
295,Page Viewed,2022-05-12T09:13:06,www.piespace.example/login,
610,Page Viewed,2022-05-12T09:13:11,www.piespace.example/help,
1082,Button Clicked,2022-05-12T09:16:04,,Checkout
115,Page Viewed,2022-05-12T09:20:19,www.piespace.example/pies,
115,Page Viewed,2022-05-12T09:20:19,www.piespace.example/pies,
89,Page Viewed,2022-05-12T09:24:26,www.piespace.example/help,
89,Page Viewed,2022-05-12T09:24:26,www.piespace.example/help,
1082,Page Viewed,2022-05-12T09:24:43,www.piespace.example/home,
371,Page Viewed,2022-05-12T09:26:45,www.piespace.example/invite,
80,Page Viewed,2022-05-12T09:27:07,www.piespace.example/home,
80,Page Viewed,2022-05-12T09:28:10,www.piespace.example/pies,
80,Page Viewed,2022-05-12T09:28:17,www.piespace.example/home,
126,Page Viewed,2022-05-12T09:34:29,www.piespace.example/help,
610,Page Viewed,2022-05-12T09:34:43,www.piespace.example/invite,
1189,Page Viewed,2022-05-12T09:42:25,www.piespace.example/login,
512,Page Viewed,2022-05-12T09:43:35,www.piespace.example/invite,
89,Page Viewed,2022-05-12T09:49:41,www.piespace.example/home,
89,Page Viewed,2022-05-12T09:49:41,www.piespace.example/invite,
27,Button Clicked,2022-05-12T09:50:24,,Create Item
27,Page Viewed,2022-05-12T09:51:32,www.piespace.example/login,
27,Page Viewed,2022-05-12T09:51:32,www.piespace.example/pies,
27,Page Viewed,2022-05-12T09:51:33,www.piespace.example/login,
27,Page Viewed,2022-05-12T09:51:33,www.piespace.example/home,
27,Page Viewed,2022-05-12T09:51:33,www.piespace.example/help,
464,Page Viewed,2022-05-12T09:52:10,www.piespace.example/pies,
89,Page Viewed,2022-05-12T09:57:13,www.piespace.example/help,
89,Page Viewed,2022-05-12T09:57:13,www.piespace.example/home,
89,Page Viewed,2022-05-12T09:57:14,www.piespace.example/help,
119,Page Viewed,2022-05-12T10:01:44,www.piespace.example/login,
413,Page Viewed,2022-05-12T10:02:35,www.piespace.example/invite,
198,Button Clicked,2022-05-12T10:02:42,,Signup
27,Page Viewed,2022-05-12T10:04:51,www.piespace.example/invite,
27,Page Viewed,2022-05-12T10:04:51,www.piespace.example/home,
27,Page Viewed,2022-05-12T10:04:52,www.piespace.example/pies,
27,Page Viewed,2022-05-12T10:04:53,www.piespace.example/help,
27,Page Viewed,2022-05-12T10:04:53,www.piespace.example/login,
27,Page Viewed,2022-05-12T10:04:53,www.piespace.example/login,
27,Page Viewed,2022-05-12T10:04:53,www.piespace.example/home,
27,Page Viewed,2022-05-12T10:04:54,www.piespace.example/help,
27,Page Viewed,2022-05-12T10:04:54,www.piespace.example/pies,
27,Page Viewed,2022-05-12T10:04:55,www.piespace.example/login,
27,Page Viewed,2022-05-12T10:04:56,www.piespace.example/invite,
27,Page Viewed,2022-05-12T10:04:56,www.piespace.example/invite,
27,Page Viewed,2022-05-12T10:04:56,www.piespace.example/invite,
1029,Button Clicked,2022-05-12T10:06:12,,Invite
512,Page Viewed,2022-05-12T10:06:41,www.piespace.example/login,
89,Page Viewed,2022-05-12T10:07:19,www.piespace.example/invite,
89,Page Viewed,2022-05-12T10:07:20,www.piespace.example/home,
198,Page Viewed,2022-05-12T10:07:37,www.piespace.example/login,
413,Page Viewed,2022-05-12T10:09:53,www.piespace.example/login,
119,Page Viewed,2022-05-12T10:11:06,www.piespace.example/home,
68,Button Clicked,2022-05-12T10:14:42,,Invite
68,Page Viewed,2022-05-12T10:14:49,www.piespace.example/help,
68,Page Viewed,2022-05-12T10:15:13,www.piespace.example/login,
119,Page Viewed,2022-05-12T10:15:16,www.piespace.example/invite,
68,Page Viewed,2022-05-12T10:16:09,www.piespace.example/pies,
68,Page Viewed,2022-05-12T10:18:05,www.piespace.example/login,
68,Page Viewed,2022-05-12T10:19:12,www.piespace.example/pies,
68,Page Viewed,2022-05-12T10:19:35,www.piespace.example/home,
126,Page Viewed,2022-05-12T10:25:20,www.piespace.example/home,
27,Page Viewed,2022-05-12T10:25:44,www.piespace.example/pies,
27,Page Viewed,2022-05-12T10:25:47,www.piespace.example/home,
27,Page Viewed,2022-05-12T10:25:48,www.piespace.example/login,
27,Page Viewed,2022-05-12T10:25:50,www.piespace.example/pies,
80,Page Viewed,2022-05-12T10:31:37,www.piespace.example/invite,
68,Page Viewed,2022-05-12T10:31:45,www.piespace.example/pies,
68,Page Viewed,2022-05-12T10:33:12,www.piespace.example/home,
1199,Button Clicked,2022-05-12T10:40:53,,Checkout
110,Button Clicked,2022-05-12T10:42:18,,Signup
42,Button Clicked,2022-05-12T10:43:38,,Subscribe
110,Page Viewed,2022-05-12T10:45:55,www.piespace.example/pies,
110,Page Viewed,2022-05-12T10:47:01,www.piespace.example/pies,
4,Button Clicked,2022-05-12T10:50:30,,Checkout
4,Page Viewed,2022-05-12T10:50:34,www.piespace.example/home,
198,Page Viewed,2022-05-12T10:50:41,www.piespace.example/login,
285,Page Viewed,2022-05-12T10:52:00,www.piespace.example/pies,
413,Button Clicked,2022-05-12T11:00:48,,Create Item
413,Page Viewed,2022-05-12T11:01:04,www.piespace.example/home,
110,Page Viewed,2022-05-12T11:11:47,www.piespace.example/help,
119,Page Viewed,2022-05-12T11:11:48,www.piespace.example/help,
413,Page Viewed,2022-05-12T11:13:49,www.piespace.example/home,
512,Page Viewed,2022-05-12T11:31:49,www.piespace.example/login,
413,Page Viewed,2022-05-12T11:33:05,www.piespace.example/help,
413,Page Viewed,2022-05-12T11:33:42,www.piespace.example/help,
153,Page Viewed,2022-05-12T11:39:44,www.piespace.example/login,
413,Page Viewed,2022-05-12T11:42:55,www.piespace.example/home,
148,Page Viewed,2022-05-12T11:49:18,www.piespace.example/help,
148,Button Clicked,2022-05-12T11:51:50,,Subscribe
287,Page Viewed,2022-05-12T11:54:41,www.piespace.example/help,
6,Button Clicked,2022-05-12T11:56:36,,Checkout
77,Page Viewed,2022-05-12T11:56:59,www.piespace.example/home,
287,Page Viewed,2022-05-12T11:56:59,www.piespace.example/home,
6,Page Viewed,2022-05-12T11:59:09,www.piespace.example/pies,
246,Page Viewed,2022-05-12T12:00:26,www.piespace.example/home,
425,Button Clicked,2022-05-12T12:01:22,,Signup
43,Page Viewed,2022-05-12T12:02:41,www.piespace.example/pies,
425,Page Viewed,2022-05-12T12:03:19,www.piespace.example/home,
377,Page Viewed,2022-05-12T12:04:20,www.piespace.example/login,
1181,Button Clicked,2022-05-12T12:09:35,,Signup
4,Page Viewed,2022-05-12T12:09:43,www.piespace.example/home,
80,Page Viewed,2022-05-12T12:16:06,www.piespace.example/pies,
57,Page Viewed,2022-05-12T12:16:19,www.piespace.example/pies,
153,Page Viewed,2022-05-12T12:18:27,www.piespace.example/invite,
496,Button Clicked,2022-05-12T12:20:46,,Signup
469,Button Clicked,2022-05-12T12:21:56,,Create Item
80,Button Clicked,2022-05-12T12:22:35,,Signup
80,Page Viewed,2022-05-12T12:22:47,www.piespace.example/home,
610,Page Viewed,2022-05-12T12:28:37,www.piespace.example/home,
75,Page Viewed,2022-05-12T12:35:15,www.piespace.example/login,
69,Button Clicked,2022-05-12T12:35:58,,Checkout
121,Button Clicked,2022-05-12T12:39:36,,Signup
121,Page Viewed,2022-05-12T12:40:00,www.piespace.example/help,
198,Page Viewed,2022-05-12T12:40:30,www.piespace.example/help,
68,Page Viewed,2022-05-12T12:48:56,www.piespace.example/pies,
68,Page Viewed,2022-05-12T12:53:32,www.piespace.example/login,
80,Page Viewed,2022-05-12T12:55:36,www.piespace.example/help,
101,Button Clicked,2022-05-12T12:57:07,,Create Item
30,Button Clicked,2022-05-12T12:57:51,,Invite
80,Page Viewed,2022-05-12T12:58:30,www.piespace.example/invite,
69,Page Viewed,2022-05-12T12:59:24,www.piespace.example/invite,
69,Page Viewed,2022-05-12T12:59:24,www.piespace.example/home,
69,Page Viewed,2022-05-12T12:59:24,www.piespace.example/help,
69,Page Viewed,2022-05-12T12:59:25,www.piespace.example/pies,
69,Page Viewed,2022-05-12T12:59:25,www.piespace.example/pies,
69,Page Viewed,2022-05-12T12:59:26,www.piespace.example/help,
69,Page Viewed,2022-05-12T12:59:27,www.piespace.example/invite,
22,Page Viewed,2022-05-12T13:00:17,www.piespace.example/pies,
22,Button Clicked,2022-05-12T13:03:18,,Signup
198,Page Viewed,2022-05-12T13:03:22,www.piespace.example/pies,
512,Page Viewed,2022-05-12T13:03:46,www.piespace.example/help,
512,Page Viewed,2022-05-12T13:03:46,www.piespace.example/pies,
512,Page Viewed,2022-05-12T13:03:47,www.piespace.example/login,
512,Page Viewed,2022-05-12T13:03:47,www.piespace.example/login,
512,Page Viewed,2022-05-12T13:03:48,www.piespace.example/pies,
512,Page Viewed,2022-05-12T13:03:49,www.piespace.example/home,
512,Page Viewed,2022-05-12T13:03:50,www.piespace.example/home,
512,Page Viewed,2022-05-12T13:03:50,www.piespace.example/invite,
101,Page Viewed,2022-05-12T13:04:01,www.piespace.example/help,
101,Page Viewed,2022-05-12T13:04:01,www.piespace.example/pies,
30,Button Clicked,2022-05-12T13:10:06,,Invite
75,Button Clicked,2022-05-12T13:10:14,,Invite
312,Page Viewed,2022-05-12T13:10:24,www.piespace.example/invite,
75,Page Viewed,2022-05-12T13:10:38,www.piespace.example/help,
80,Page Viewed,2022-05-12T13:12:16,www.piespace.example/login,
153,Page Viewed,2022-05-12T13:13:51,www.piespace.example/pies,
30,Page Viewed,2022-05-12T13:15:27,www.piespace.example/pies,
30,Page Viewed,2022-05-12T13:19:40,www.piespace.example/help,
22,Page Viewed,2022-05-12T13:25:06,www.piespace.example/home,
43,Button Clicked,2022-05-12T13:28:51,,Subscribe
30,Page Viewed,2022-05-12T13:37:42,www.piespace.example/pies,
108,Page Viewed,2022-05-12T13:40:41,www.piespace.example/login,
185,Page Viewed,2022-05-12T13:41:44,www.piespace.example/home,
80,Page Viewed,2022-05-12T13:42:04,www.piespace.example/login,
108,Page Viewed,2022-05-12T13:42:59,www.piespace.example/pies,
30,Page Viewed,2022-05-12T13:48:26,www.piespace.example/pies,
94,Page Viewed,2022-05-12T13:50:22,www.piespace.example/invite,
115,Page Viewed,2022-05-12T13:55:16,www.piespace.example/pies,
108,Button Clicked,2022-05-12T13:56:07,,Checkout
30,Page Viewed,2022-05-12T13:56:16,www.piespace.example/help,
57,Page Viewed,2022-05-12T14:00:25,www.piespace.example/login,
147,Button Clicked,2022-05-12T14:00:32,,Signup
94,Page Viewed,2022-05-12T14:00:49,www.piespace.example/pies,
22,Page Viewed,2022-05-12T14:11:01,www.piespace.example/invite,
115,Page Viewed,2022-05-12T14:11:44,www.piespace.example/home,
34,Page Viewed,2022-05-12T14:13:47,www.piespace.example/pies,
22,Page Viewed,2022-05-12T14:14:57,www.piespace.example/pies,
22,Page Viewed,2022-05-12T14:16:51,www.piespace.example/invite,
132,Page Viewed,2022-05-12T14:17:00,www.piespace.example/login,
132,Page Viewed,2022-05-12T14:17:00,www.piespace.example/help,
34,Page Viewed,2022-05-12T14:20:48,www.piespace.example/login,
43,Page Viewed,2022-05-12T14:22:29,www.piespace.example/help,
34,Page Viewed,2022-05-12T14:22:32,www.piespace.example/help,
34,Page Viewed,2022-05-12T14:22:32,www.piespace.example/pies,
1517,Page Viewed,2022-05-12T14:23:37,www.piespace.example/invite,
34,Page Viewed,2022-05-12T14:23:46,www.piespace.example/login,
43,Page Viewed,2022-05-12T14:24:08,www.piespace.example/invite,
434,Button Clicked,2022-05-12T14:24:31,,Checkout
34,Page Viewed,2022-05-12T14:24:39,www.piespace.example/help,
34,Page Viewed,2022-05-12T14:24:39,www.piespace.example/home,
43,Page Viewed,2022-05-12T14:27:36,www.piespace.example/pies,
43,Button Clicked,2022-05-12T14:28:14,,Signup
43,Page Viewed,2022-05-12T14:29:53,www.piespace.example/home,
22,Page Viewed,2022-05-12T14:30:34,www.piespace.example/home,
43,Page Viewed,2022-05-12T14:31:07,www.piespace.example/home,
22,Page Viewed,2022-05-12T14:32:06,www.piespace.example/pies,
43,Page Viewed,2022-05-12T14:32:38,www.piespace.example/help,
115,Page Viewed,2022-05-12T14:35:18,www.piespace.example/invite,
80,Page Viewed,2022-05-12T14:36:33,www.piespace.example/help,
80,Page Viewed,2022-05-12T14:36:33,www.piespace.example/home,
80,Page Viewed,2022-05-12T14:36:34,www.piespace.example/help,
80,Page Viewed,2022-05-12T14:36:34,www.piespace.example/pies,
80,Page Viewed,2022-05-12T14:36:34,www.piespace.example/pies,
69,Page Viewed,2022-05-12T14:37:56,www.piespace.example/pies,
43,Page Viewed,2022-05-12T14:39:19,www.piespace.example/pies,
43,Page Viewed,2022-05-12T14:39:19,www.piespace.example/pies,
43,Page Viewed,2022-05-12T14:39:20,www.piespace.example/pies,
43,Button Clicked,2022-05-12T14:40:13,,Subscribe
6,Page Viewed,2022-05-12T14:42:22,www.piespace.example/invite,
43,Button Clicked,2022-05-12T14:42:46,,Create Item
30,Page Viewed,2022-05-12T14:43:14,www.piespace.example/help,
22,Page Viewed,2022-05-12T14:43:51,www.piespace.example/help,
22,Page Viewed,2022-05-12T14:46:56,www.piespace.example/pies,
108,Page Viewed,2022-05-12T14:47:35,www.piespace.example/login,
115,Page Viewed,2022-05-12T14:47:39,www.piespace.example/pies,
22,Page Viewed,2022-05-12T14:48:13,www.piespace.example/home,
43,Page Viewed,2022-05-12T14:56:10,www.piespace.example/pies,
43,Page Viewed,2022-05-12T14:56:12,www.piespace.example/login,
43,Page Viewed,2022-05-12T14:56:13,www.piespace.example/login,
43,Page Viewed,2022-05-12T14:56:13,www.piespace.example/login,
22,Page Viewed,2022-05-12T15:06:27,www.piespace.example/pies,
42,Page Viewed,2022-05-12T15:07:01,www.piespace.example/invite,
48,Page Viewed,2022-05-12T15:07:10,www.piespace.example/pies,
42,Page Viewed,2022-05-12T15:10:18,www.piespace.example/invite,
42,Page Viewed,2022-05-12T15:13:34,www.piespace.example/invite,
42,Button Clicked,2022-05-12T15:14:08,,Subscribe
46,Button Clicked,2022-05-12T15:14:11,,Invite
34,Page Viewed,2022-05-12T15:15:03,www.piespace.example/help,
46,Page Viewed,2022-05-12T15:15:17,www.piespace.example/invite,
46,Page Viewed,2022-05-12T15:15:17,www.piespace.example/home,
46,Page Viewed,2022-05-12T15:15:17,www.piespace.example/login,
42,Page Viewed,2022-05-12T15:16:40,www.piespace.example/help,
34,Page Viewed,2022-05-12T15:19:53,www.piespace.example/login,
34,Page Viewed,2022-05-12T15:19:53,www.piespace.example/login,
22,Page Viewed,2022-05-12T15:20:28,www.piespace.example/invite,
22,Page Viewed,2022-05-12T15:20:28,www.piespace.example/login,
22,Page Viewed,2022-05-12T15:20:28,www.piespace.example/home,
34,Page Viewed,2022-05-12T15:21:12,www.piespace.example/home,
34,Page Viewed,2022-05-12T15:21:12,www.piespace.example/home,
34,Page Viewed,2022-05-12T15:23:02,www.piespace.example/login,
34,Page Viewed,2022-05-12T15:23:02,www.piespace.example/invite,
34,Page Viewed,2022-05-12T15:29:08,www.piespace.example/help,
34,Page Viewed,2022-05-12T15:29:08,www.piespace.example/help,
34,Page Viewed,2022-05-12T15:29:09,www.piespace.example/home,
42,Page Viewed,2022-05-12T15:31:38,www.piespace.example/home,
22,Page Viewed,2022-05-12T15:34:40,www.piespace.example/help,
353,Page Viewed,2022-05-12T15:36:06,www.piespace.example/login,
42,Page Viewed,2022-05-12T15:38:20,www.piespace.example/login,
22,Page Viewed,2022-05-12T15:38:47,www.piespace.example/help,
22,Page Viewed,2022-05-12T15:41:11,www.piespace.example/pies,
353,Page Viewed,2022-05-12T15:41:49,www.piespace.example/invite,
469,Page Viewed,2022-05-12T15:45:22,www.piespace.example/pies,
67,Button Clicked,2022-05-12T15:47:48,,Signup
6,Page Viewed,2022-05-12T15:52:42,www.piespace.example/help,
912,Button Clicked,2022-05-12T16:03:33,,Checkout
142,Page Viewed,2022-05-12T16:14:32,www.piespace.example/pies,
142,Page Viewed,2022-05-12T16:16:33,www.piespace.example/help,
142,Page Viewed,2022-05-12T16:18:59,www.piespace.example/login,
142,Page Viewed,2022-05-12T16:18:59,www.piespace.example/invite,
142,Page Viewed,2022-05-12T16:18:59,www.piespace.example/help,
142,Page Viewed,2022-05-12T16:23:10,www.piespace.example/login,
187,Page Viewed,2022-05-12T16:34:52,www.piespace.example/login,
30,Button Clicked,2022-05-12T16:37:48,,Signup
30,Page Viewed,2022-05-12T16:38:55,www.piespace.example/invite,
6,Page Viewed,2022-05-12T16:45:05,www.piespace.example/home,
69,Page Viewed,2022-05-12T16:47:01,www.piespace.example/pies,
69,Page Viewed,2022-05-12T16:47:01,www.piespace.example/pies,
30,Page Viewed,2022-05-12T16:48:35,www.piespace.example/login,
1095,Page Viewed,2022-05-12T16:52:15,www.piespace.example/login,
5,Button Clicked,2022-05-12T16:54:29,,Signup
69,Page Viewed,2022-05-12T16:56:18,www.piespace.example/help,
56,Button Clicked,2022-05-12T16:57:26,,Create Item
57,Button Clicked,2022-05-12T16:57:35,,Invite
56,Button Clicked,2022-05-12T16:57:40,,Invite
56,Button Clicked,2022-05-12T16:58:27,,Create Item
56,Button Clicked,2022-05-12T16:59:22,,Create Item
5,Page Viewed,2022-05-12T17:00:28,www.piespace.example/pies,
30,Page Viewed,2022-05-12T17:09:32,www.piespace.example/pies,
5,Page Viewed,2022-05-12T17:10:51,www.piespace.example/login,
30,Page Viewed,2022-05-12T17:22:25,www.piespace.example/login,
5,Page Viewed,2022-05-12T17:29:14,www.piespace.example/help,
434,Page Viewed,2022-05-12T17:45:52,www.piespace.example/invite,
130,Page Viewed,2022-05-12T17:47:49,www.piespace.example/login,
187,Page Viewed,2022-05-12T17:50:35,www.piespace.example/home,
189,Page Viewed,2022-05-12T17:54:20,www.piespace.example/pies,
56,Page Viewed,2022-05-12T17:54:56,www.piespace.example/help,
56,Page Viewed,2022-05-12T17:56:31,www.piespace.example/help,
56,Page Viewed,2022-05-12T17:58:07,www.piespace.example/pies,
56,Page Viewed,2022-05-12T17:59:27,www.piespace.example/login,
42,Button Clicked,2022-05-12T18:02:42,,Create Item
42,Page Viewed,2022-05-12T18:04:00,www.piespace.example/login,
42,Page Viewed,2022-05-12T18:04:00,www.piespace.example/login,
30,Page Viewed,2022-05-12T18:09:43,www.piespace.example/pies,
20,Page Viewed,2022-05-12T18:11:40,www.piespace.example/login,
20,Page Viewed,2022-05-12T18:11:40,www.piespace.example/pies,
30,Button Clicked,2022-05-12T18:15:48,,Signup
57,Page Viewed,2022-05-12T18:15:53,www.piespace.example/home,
20,Page Viewed,2022-05-12T18:17:52,www.piespace.example/home,
83,Button Clicked,2022-05-12T18:19:31,,Checkout
291,Button Clicked,2022-05-12T18:19:38,,Subscribe
57,Page Viewed,2022-05-12T18:19:59,www.piespace.example/invite,
291,Page Viewed,2022-05-12T18:20:24,www.piespace.example/help,
20,Page Viewed,2022-05-12T18:26:26,www.piespace.example/invite,
20,Page Viewed,2022-05-12T18:32:35,www.piespace.example/login,
189,Page Viewed,2022-05-12T18:39:25,www.piespace.example/invite,
20,Page Viewed,2022-05-12T18:42:15,www.piespace.example/pies,
416,Button Clicked,2022-05-12T18:44:35,,Subscribe
22,Page Viewed,2022-05-12T18:50:17,www.piespace.example/help,
22,Page Viewed,2022-05-12T18:50:17,www.piespace.example/invite,
22,Page Viewed,2022-05-12T18:50:17,www.piespace.example/login,
22,Page Viewed,2022-05-12T18:50:17,www.piespace.example/login,
22,Page Viewed,2022-05-12T18:50:17,www.piespace.example/help,
20,Page Viewed,2022-05-12T18:50:55,www.piespace.example/help,
20,Page Viewed,2022-05-12T18:50:55,www.piespace.example/home,
30,Page Viewed,2022-05-12T19:01:27,www.piespace.example/pies,
187,Page Viewed,2022-05-12T19:01:29,www.piespace.example/home,
416,Page Viewed,2022-05-12T19:02:51,www.piespace.example/home,
416,Page Viewed,2022-05-12T19:02:51,www.piespace.example/help,
30,Page Viewed,2022-05-12T19:08:47,www.piespace.example/help,
416,Page Viewed,2022-05-12T19:10:42,www.piespace.example/invite,
416,Page Viewed,2022-05-12T19:10:42,www.piespace.example/help,
416,Page Viewed,2022-05-12T19:12:42,www.piespace.example/home,
416,Page Viewed,2022-05-12T19:12:42,www.piespace.example/invite,
416,Page Viewed,2022-05-12T19:12:42,www.piespace.example/login,
416,Page Viewed,2022-05-12T19:12:42,www.piespace.example/invite,
555,Page Viewed,2022-05-12T19:28:04,www.piespace.example/help,
555,Page Viewed,2022-05-12T19:28:04,www.piespace.example/home,
30,Button Clicked,2022-05-12T19:30:56,,Checkout
30,Page Viewed,2022-05-12T19:31:07,www.piespace.example/pies,
555,Page Viewed,2022-05-12T19:42:45,www.piespace.example/invite,
555,Page Viewed,2022-05-12T19:42:45,www.piespace.example/login,
30,Page Viewed,2022-05-12T19:47:31,www.piespace.example/login,
20,Page Viewed,2022-05-12T19:50:55,www.piespace.example/home,
56,Page Viewed,2022-05-12T19:52:08,www.piespace.example/home,
57,Page Viewed,2022-05-12T19:53:08,www.piespace.example/home,
20,Page Viewed,2022-05-12T19:57:15,www.piespace.example/invite,
287,Button Clicked,2022-05-12T19:59:51,,Invite
269,Page Viewed,2022-05-12T20:02:01,www.piespace.example/pies,
57,Page Viewed,2022-05-12T20:05:26,www.piespace.example/login,
170,Page Viewed,2022-05-12T20:06:47,www.piespace.example/home,
77,Page Viewed,2022-05-12T20:07:12,www.piespace.example/home,
77,Page Viewed,2022-05-12T20:10:14,www.piespace.example/home,
118,Page Viewed,2022-05-12T20:10:41,www.piespace.example/pies,
77,Page Viewed,2022-05-12T20:12:27,www.piespace.example/home,
124,Page Viewed,2022-05-12T20:26:15,www.piespace.example/invite,
555,Page Viewed,2022-05-12T20:33:49,www.piespace.example/invite,
83,Page Viewed,2022-05-12T20:38:11,www.piespace.example/invite,
555,Page Viewed,2022-05-12T20:46:34,www.piespace.example/invite,
174,Page Viewed,2022-05-12T20:48:12,www.piespace.example/help,
30,Page Viewed,2022-05-12T20:58:08,www.piespace.example/pies,
185,Page Viewed,2022-05-12T21:03:08,www.piespace.example/login,
185,Page Viewed,2022-05-12T21:03:08,www.piespace.example/home,
185,Page Viewed,2022-05-12T21:03:08,www.piespace.example/invite,
185,Page Viewed,2022-05-12T21:03:09,www.piespace.example/login,
2,Button Clicked,2022-05-12T21:22:56,,Create Item
20,Button Clicked,2022-05-12T21:25:42,,Create Item
20,Page Viewed,2022-05-12T21:27:29,www.piespace.example/pies,
20,Page Viewed,2022-05-12T21:30:37,www.piespace.example/help,
20,Page Viewed,2022-05-12T21:31:48,www.piespace.example/pies,
1425,Button Clicked,2022-05-12T21:32:25,,Create Item
20,Page Viewed,2022-05-12T21:34:29,www.piespace.example/pies,
20,Page Viewed,2022-05-12T21:34:51,www.piespace.example/login,
20,Page Viewed,2022-05-12T21:35:17,www.piespace.example/login,
20,Page Viewed,2022-05-12T21:35:40,www.piespace.example/home,
20,Page Viewed,2022-05-12T21:37:54,www.piespace.example/help,
75,Button Clicked,2022-05-12T21:54:39,,Checkout
56,Page Viewed,2022-05-12T21:55:05,www.piespace.example/login,
75,Page Viewed,2022-05-12T21:55:27,www.piespace.example/login,
1400,Page Viewed,2022-05-12T22:18:57,www.piespace.example/help,
42,Page Viewed,2022-05-12T22:19:21,www.piespace.example/help,
81,Button Clicked,2022-05-12T22:28:56,,Subscribe
42,Page Viewed,2022-05-12T22:30:30,www.piespace.example/help,
81,Page Viewed,2022-05-12T22:31:11,www.piespace.example/invite,
42,Page Viewed,2022-05-12T22:33:43,www.piespace.example/invite,
81,Page Viewed,2022-05-12T22:35:11,www.piespace.example/home,
81,Page Viewed,2022-05-12T22:35:11,www.piespace.example/pies,
42,Button Clicked,2022-05-12T23:17:49,,Create Item
332,Page Viewed,2022-05-12T23:25:02,www.piespace.example/invite,
332,Page Viewed,2022-05-12T23:25:02,www.piespace.example/help,
332,Page Viewed,2022-05-12T23:25:03,www.piespace.example/home,
132,Page Viewed,2022-05-13T00:36:08,www.piespace.example/login,
132,Page Viewed,2022-05-13T00:52:35,www.piespace.example/login,
132,Page Viewed,2022-05-13T00:52:35,www.piespace.example/help,
626,Page Viewed,2022-05-13T01:00:40,www.piespace.example/help,
626,Page Viewed,2022-05-13T01:03:03,www.piespace.example/help,
1040,Page Viewed,2022-05-13T01:31:15,www.piespace.example/login,
295,Button Clicked,2022-05-13T01:36:21,,Checkout
295,Page Viewed,2022-05-13T01:44:16,www.piespace.example/help,
295,Page Viewed,2022-05-13T01:45:27,www.piespace.example/pies,
555,Page Viewed,2022-05-13T01:50:26,www.piespace.example/login,
265,Page Viewed,2022-05-13T01:52:17,www.piespace.example/home,
265,Page Viewed,2022-05-13T01:52:17,www.piespace.example/help,
261,Page Viewed,2022-05-13T01:55:54,www.piespace.example/help,
261,Page Viewed,2022-05-13T01:55:54,www.piespace.example/help,
108,Button Clicked,2022-05-13T01:59:53,,Signup
108,Page Viewed,2022-05-13T02:03:56,www.piespace.example/login,
370,Page Viewed,2022-05-13T02:06:45,www.piespace.example/pies,
108,Page Viewed,2022-05-13T02:09:22,www.piespace.example/invite,
1484,Page Viewed,2022-05-13T02:54:46,www.piespace.example/help,
27,Page Viewed,2022-05-13T03:44:19,www.piespace.example/login,
388,Button Clicked,2022-05-13T03:46:59,,Checkout
388,Page Viewed,2022-05-13T03:47:47,www.piespace.example/help,
103,Page Viewed,2022-05-13T03:54:52,www.piespace.example/home,
68,Page Viewed,2022-05-13T04:11:28,www.piespace.example/login,
