Account ID,Payment,Expected Invoice,Plan,Date Received
913,1455,TRUE,Business,6/11/25
936,251.5,TRUE,Basic,6/11/25
912,251.5,TRUE,Basic,6/11/25
923,251.5,TRUE,Basic,6/11/25
939,295,TRUE,Basic,6/11/25
940,251.5,TRUE,Basic,6/11/25
945,251.5,TRUE,Basic,6/11/25
935,251.5,TRUE,Basic,6/11/25
934,399.4,TRUE,Basic,6/11/25
941,1455,TRUE,Business,6/11/25
902,2391.7,TRUE,Business,6/11/25
933,251.5,TRUE,Basic,6/11/25
942,289.2,TRUE,Basic,6/11/25
943,773.5,TRUE,Basic,6/11/25
944,324,TRUE,Basic,6/11/25
924,266,TRUE,Basic,6/11/25
925,251.5,TRUE,Basic,6/11/25
927,251.5,TRUE,Basic,6/11/25
932,251.5,TRUE,Basic,6/11/25
938,251.5,TRUE,Basic,6/11/25
937,251.5,TRUE,Basic,6/11/25
922,251.5,TRUE,Basic,6/11/25
928,251.5,TRUE,Basic,6/11/25
926,1455,TRUE,Business,6/11/25
930,251.5,TRUE,Basic,6/11/25
920,295,TRUE,Basic,6/11/25
921,338.5,TRUE,Basic,6/11/25
931,251.5,TRUE,Basic,6/11/25
929,251.5,TRUE,Basic,6/11/25
901,2278.6,TRUE,Business,6/12/25
868,251.5,TRUE,Basic,6/12/25
867,295,TRUE,Basic,6/12/25
874,280.5,TRUE,Basic,6/12/25
882,1455,TRUE,Business,6/12/25
891,251.5,TRUE,Basic,6/12/25
894,1811.7,TRUE,Basic,6/12/25
870,295,TRUE,Basic,6/12/25
884,251.5,TRUE,Basic,6/12/25
883,251.5,TRUE,Basic,6/12/25
892,321.1,TRUE,Basic,6/12/25
900,251.5,TRUE,Basic,6/12/25
898,251.5,TRUE,Basic,6/12/25
897,1455,TRUE,Business,6/12/25
885,251.5,TRUE,Basic,6/12/25
871,283.4,TRUE,Basic,6/12/25
873,735.8,TRUE,Basic,6/12/25
896,280.5,TRUE,Basic,6/12/25
890,266,TRUE,Basic,6/12/25
889,825.7,TRUE,Basic,6/12/25
888,280.5,TRUE,Basic,6/12/25
886,5138,TRUE,Business,6/12/25
887,251.5,TRUE,Basic,6/12/25
893,251.5,TRUE,Basic,6/12/25
866,251.5,TRUE,Basic,6/12/25
865,1455,TRUE,Business,6/12/25
881,266,TRUE,Basic,6/12/25
880,295,TRUE,Basic,6/12/25
876,295,TRUE,Basic,6/12/25
879,2907.9,TRUE,Business,6/12/25
878,251.5,TRUE,Basic,6/12/25
877,1936.4,TRUE,Business,6/12/25
875,251.5,TRUE,Basic,6/12/25
899,251.5,TRUE,Basic,6/12/25
869,295,TRUE,Basic,6/12/25
872,251.5,TRUE,Basic,6/12/25
895,309.5,TRUE,Basic,6/12/25
848,332.7,TRUE,Basic,6/13/25
844,1466.6,TRUE,Business,6/13/25
864,251.5,TRUE,Basic,6/13/25
838,309.5,TRUE,Basic,6/13/25
835,2510.6,TRUE,Business,6/13/25
829,251.5,TRUE,Basic,6/13/25
819,251.5,TRUE,Basic,6/13/25
826,251.5,TRUE,Basic,6/13/25
824,251.5,TRUE,Basic,6/13/25
823,266,TRUE,Basic,6/13/25
839,382,TRUE,Basic,6/13/25
840,1484,TRUE,Business,6/13/25
842,396.5,TRUE,Basic,6/13/25
862,251.5,TRUE,Basic,6/13/25
861,251.5,TRUE,Basic,6/13/25
860,3195,TRUE,Business,6/13/25
859,663.3,TRUE,Basic,6/13/25
858,251.5,TRUE,Basic,6/13/25
857,251.5,TRUE,Basic,6/13/25
856,643,TRUE,Basic,6/13/25
855,411,TRUE,Basic,6/13/25
854,251.5,TRUE,Basic,6/13/25
853,251.5,TRUE,Basic,6/13/25
863,251.5,TRUE,Basic,6/13/25
851,251.5,TRUE,Basic,6/13/25
850,295,TRUE,Basic,6/13/25
849,251.5,TRUE,Basic,6/13/25
852,266,TRUE,Basic,6/13/25
847,251.5,TRUE,Basic,6/13/25
846,251.5,TRUE,Basic,6/13/25
845,251.5,TRUE,Basic,6/13/25
843,251.5,TRUE,Basic,6/13/25
841,805.4,TRUE,Basic,6/13/25
834,251.5,TRUE,Basic,6/13/25
794,251.5,TRUE,Basic,6/14/25
808,338.5,TRUE,Basic,6/14/25
796,251.5,TRUE,Basic,6/14/25
809,251.5,TRUE,Basic,6/14/25
810,251.5,TRUE,Basic,6/14/25
786,266,TRUE,Basic,6/14/25
784,251.5,TRUE,Basic,6/14/25
813,1837.8,TRUE,Business,6/14/25
789,251.5,TRUE,Basic,6/14/25
800,251.5,TRUE,Basic,6/14/25
791,251.5,TRUE,Basic,6/14/25
811,251.5,TRUE,Basic,6/14/25
812,1455,TRUE,Business,6/14/25
1303,251.5,TRUE,Basic,7/3/25
1292,251.5,TRUE,Basic,7/3/25
1293,483.5,TRUE,Basic,7/3/25
1305,280.5,TRUE,Basic,7/3/25
1304,263.1,TRUE,Basic,7/3/25
1306,295,TRUE,Basic,7/3/25
1249,338.5,TRUE,Basic,7/4/25
1260,295,TRUE,Basic,7/4/25
1264,295,TRUE,Basic,7/4/25
1252,295,TRUE,Basic,7/4/25
1266,295,TRUE,Basic,7/4/25
1255,295,TRUE,Basic,7/4/25
1262,875,TRUE,Premium,7/4/25
1271,251.5,TRUE,Basic,7/4/25
1283,295,TRUE,Basic,7/4/25
1250,286.3,TRUE,Basic,7/4/25
1251,266,TRUE,Basic,7/4/25
1253,295,TRUE,Basic,7/4/25
1216,251.5,TRUE,Basic,7/5/25
1218,326.9,TRUE,Basic,7/5/25
1215,251.5,TRUE,Basic,7/5/25
1220,295,TRUE,Basic,7/5/25
1219,492.2,TRUE,Basic,7/5/25
1209,295,TRUE,Basic,7/5/25
1237,251.5,TRUE,Basic,7/5/25
1189,309.5,TRUE,Basic,7/6/25
1163,315.3,TRUE,Basic,7/6/25
1194,251.5,TRUE,Basic,7/6/25
1174,251.5,TRUE,Basic,7/6/25
1176,266,TRUE,Basic,7/6/25
1181,251.5,TRUE,Basic,7/6/25
1179,651.7,TRUE,Basic,7/6/25
1185,251.5,TRUE,Basic,7/6/25
1197,251.5,TRUE,Basic,7/6/25
1169,251.5,TRUE,Basic,7/6/25
1183,315.3,TRUE,Basic,7/6/25
1134,556,TRUE,Basic,7/7/25
1130,483.5,TRUE,Basic,7/7/25
1147,251.5,TRUE,Basic,7/7/25
1127,593.7,TRUE,Basic,7/7/25
1129,338.5,TRUE,Basic,7/7/25
1131,268.9,TRUE,Basic,7/7/25
1123,295,TRUE,Basic,7/7/25
1148,2287.3,TRUE,Premium,7/7/25
1139,251.5,TRUE,Basic,7/7/25
1128,643,TRUE,Basic,7/7/25
1090,295,TRUE,Basic,7/8/25
1069,251.5,TRUE,Basic,7/8/25
1064,367.5,TRUE,Basic,7/8/25
1098,1060.6,TRUE,Basic,7/8/25
1089,295,TRUE,Basic,7/8/25
1073,251.5,TRUE,Basic,7/8/25
1093,376.2,TRUE,Basic,7/8/25
1109,295,TRUE,Basic,7/8/25
1026,306.6,TRUE,Basic,7/9/25
1030,295,TRUE,Basic,7/9/25
1008,251.5,TRUE,Basic,7/9/25
1015,295,TRUE,Basic,7/9/25
1037,266,TRUE,Basic,7/9/25
1053,295,TRUE,Basic,7/9/25
1057,251.5,TRUE,Basic,7/9/25
979,251.5,TRUE,Basic,7/10/25
992,295,TRUE,Basic,7/10/25
988,295,TRUE,Basic,7/10/25
980,251.5,TRUE,Basic,7/10/25
981,442.9,TRUE,Basic,7/10/25
990,266,TRUE,Basic,7/10/25
1306,295,TRUE,Basic,8/3/25
1305,347.2,TRUE,Basic,8/3/25
1292,318.2,TRUE,Basic,8/3/25
1293,437.1,TRUE,Basic,8/3/25
1303,251.5,TRUE,Basic,8/3/25
1304,266,TRUE,Basic,8/3/25
1260,295,TRUE,Basic,8/4/25
1259,251.5,TRUE,Basic,8/4/25
1250,306.6,TRUE,Basic,8/4/25
1283,295,TRUE,Basic,8/4/25
1245,251.5,TRUE,Basic,8/4/25
1255,295,TRUE,Basic,8/4/25
1253,295,TRUE,Basic,8/4/25
1274,251.5,TRUE,Basic,8/4/25
1271,251.5,TRUE,Basic,8/4/25
1262,875,TRUE,Premium,8/4/25
1266,295,TRUE,Basic,8/4/25
1252,295,TRUE,Basic,8/4/25
1249,338.5,TRUE,Basic,8/4/25
1284,251.5,TRUE,Basic,8/4/25
1251,266,TRUE,Basic,8/4/25
1264,295,TRUE,Basic,8/4/25
1220,295,TRUE,Basic,8/5/25
1216,257.3,TRUE,Basic,8/5/25
1210,280.5,TRUE,Basic,8/5/25
1226,309.5,TRUE,Basic,8/5/25
1215,251.5,TRUE,Basic,8/5/25
1219,669.1,TRUE,Basic,8/5/25
1237,251.5,TRUE,Basic,8/5/25
1218,364.6,TRUE,Basic,8/5/25
1242,251.5,TRUE,Basic,8/5/25
1209,295,TRUE,Basic,8/5/25
1169,251.5,TRUE,Basic,8/6/25
1173,251.5,TRUE,Basic,8/6/25
1189,309.5,TRUE,Basic,8/6/25
1197,251.5,TRUE,Basic,8/6/25
1176,266,TRUE,Basic,8/6/25
1194,251.5,TRUE,Basic,8/6/25
1183,286.3,TRUE,Basic,8/6/25
1179,703.9,TRUE,Basic,8/6/25
1185,251.5,TRUE,Basic,8/6/25
1163,309.5,TRUE,Basic,8/6/25
1174,251.5,TRUE,Basic,8/6/25
1181,486.4,TRUE,Basic,8/6/25
1129,338.5,TRUE,Basic,8/7/25
1134,556,TRUE,Basic,8/7/25
1147,251.5,TRUE,Basic,8/7/25
1127,709.7,TRUE,Basic,8/7/25
1148,2528,TRUE,Premium,8/7/25
1130,474.8,TRUE,Basic,8/7/25
1128,541.5,TRUE,Basic,8/7/25
1139,277.6,TRUE,Basic,8/7/25
1131,303.7,TRUE,Basic,8/7/25
1123,295,TRUE,Basic,8/7/25
1109,295,TRUE,Basic,8/8/25
1074,251.5,TRUE,Basic,8/8/25
1069,251.5,TRUE,Basic,8/8/25
1093,413.9,TRUE,Basic,8/8/25
1098,1179.5,TRUE,Basic,8/8/25
1064,364.6,TRUE,Basic,8/8/25
1089,295,TRUE,Basic,8/8/25
1073,286.3,TRUE,Basic,8/8/25
1090,295,TRUE,Basic,8/8/25
1050,251.5,TRUE,Basic,8/9/25
1011,266,TRUE,Basic,8/9/25
1015,295,TRUE,Basic,8/9/25
1057,358.8,TRUE,Basic,8/9/25
1020,251.5,TRUE,Basic,8/9/25
1053,295,TRUE,Basic,8/9/25
1051,266,TRUE,Basic,8/9/25
1026,295,TRUE,Basic,8/9/25
1030,295,TRUE,Basic,8/9/25
1037,266,TRUE,Basic,8/9/25
1008,251.5,TRUE,Basic,8/9/25
979,251.5,TRUE,Basic,8/10/25
988,295,TRUE,Basic,8/10/25
992,295,TRUE,Basic,8/10/25
990,266,TRUE,Basic,8/10/25
984,251.5,TRUE,Basic,8/10/25
980,251.5,TRUE,Basic,8/10/25
981,474.8,TRUE,Basic,8/10/25
1293,442.9,TRUE,Basic,9/3/25
1292,344.3,TRUE,Basic,9/3/25
1304,260.2,TRUE,Basic,9/3/25
1306,295,TRUE,Basic,9/3/25
1305,370.4,TRUE,Basic,9/3/25
1303,251.5,TRUE,Basic,9/3/25
1250,295,TRUE,Basic,9/4/25
1252,295,TRUE,Basic,9/4/25
1274,251.5,TRUE,Basic,9/4/25
1259,544.4,TRUE,Basic,9/4/25
1266,295,TRUE,Basic,9/4/25
1251,280.5,TRUE,Basic,9/4/25
1283,295,TRUE,Basic,9/4/25
1255,295,TRUE,Basic,9/4/25
1264,295,TRUE,Basic,9/4/25
1271,251.5,TRUE,Basic,9/4/25
1245,251.5,TRUE,Basic,9/4/25
1249,390.7,TRUE,Basic,9/4/25
1260,295,TRUE,Basic,9/4/25
1284,251.5,TRUE,Basic,9/4/25
1253,295,TRUE,Basic,9/4/25
1242,274.7,TRUE,Basic,9/5/25
1237,251.5,TRUE,Basic,9/5/25
1209,295,TRUE,Basic,9/5/25
1226,402.3,TRUE,Basic,9/5/25
1218,353,TRUE,Basic,9/5/25
1219,747.4,TRUE,Basic,9/5/25
1216,251.5,TRUE,Basic,9/5/25
1215,251.5,TRUE,Basic,9/5/25
1220,295,TRUE,Basic,9/5/25
1210,457.4,TRUE,Basic,9/5/25
1175,251.5,TRUE,Basic,9/6/25
1177,295,TRUE,Basic,9/6/25
1179,753.2,TRUE,Basic,9/6/25
1185,251.5,TRUE,Basic,9/6/25
1196,251.5,TRUE,Basic,9/6/25
1181,503.8,TRUE,Basic,9/6/25
1163,292.1,TRUE,Basic,9/6/25
1189,361.7,TRUE,Basic,9/6/25
1176,266,TRUE,Basic,9/6/25
1197,251.5,TRUE,Basic,9/6/25
1169,268.9,TRUE,Basic,9/6/25
1194,251.5,TRUE,Basic,9/6/25
1183,295,TRUE,Basic,9/6/25
1173,251.5,TRUE,Basic,9/6/25
1174,251.5,TRUE,Basic,9/6/25
1128,558.9,TRUE,Basic,9/7/25
1133,251.5,TRUE,Basic,9/7/25
1140,251.5,TRUE,Basic,9/7/25
1139,350.1,TRUE,Basic,9/7/25
1131,361.7,TRUE,Basic,9/7/25
1127,738.7,TRUE,Basic,9/7/25
1147,251.5,TRUE,Basic,9/7/25
1134,579.2,TRUE,Basic,9/7/25
1148,2284.4,TRUE,Premium,9/7/25
1130,469,TRUE,Basic,9/7/25
1123,295,TRUE,Basic,9/7/25
1129,384.9,TRUE,Basic,9/7/25
1109,295,TRUE,Basic,9/8/25
1072,251.5,TRUE,Basic,9/8/25
1098,1457.9,TRUE,Basic,9/8/25
1081,295,TRUE,Basic,9/8/25
1074,251.5,TRUE,Basic,9/8/25
1112,266,TRUE,Basic,9/8/25
1089,295,TRUE,Basic,9/8/25
1069,286.3,TRUE,Basic,9/8/25
1093,402.3,TRUE,Basic,9/8/25
1073,280.5,TRUE,Basic,9/8/25
1064,367.5,TRUE,Basic,9/8/25
1090,295,TRUE,Basic,9/8/25
1020,251.5,TRUE,Basic,9/9/25
1045,251.5,TRUE,Basic,9/9/25
1008,251.5,TRUE,Basic,9/9/25
1050,251.5,TRUE,Basic,9/9/25
1011,266,TRUE,Basic,9/9/25
1054,251.5,TRUE,Basic,9/9/25
1030,295,TRUE,Basic,9/9/25
1026,663.3,TRUE,Basic,9/9/25
1015,295,TRUE,Basic,9/9/25
1051,266,TRUE,Basic,9/9/25
1057,338.5,TRUE,Basic,9/9/25
1053,295,TRUE,Basic,9/9/25
1019,309.5,TRUE,Basic,9/9/25
1037,303.7,TRUE,Basic,9/9/25
980,251.5,TRUE,Basic,9/10/25
990,266,TRUE,Basic,9/10/25
992,295,TRUE,Basic,9/10/25
981,579.2,TRUE,Basic,9/10/25
988,295,TRUE,Basic,9/10/25
979,251.5,TRUE,Basic,9/10/25
984,274.7,TRUE,Basic,9/10/25
1292,846,TRUE,Basic,10/3/25
1303,251.5,TRUE,Basic,10/3/25
1306,295,TRUE,Basic,10/3/25
1293,454.5,TRUE,Basic,10/3/25
1320,324,TRUE,Basic,10/3/25
1305,411,TRUE,Basic,10/3/25
1304,242.8,TRUE,Basic,10/3/25
1274,251.5,TRUE,Basic,10/4/25
1264,295,TRUE,Basic,10/4/25
1262,875,TRUE,Premium,10/4/25
1271,271.8,TRUE,Basic,10/4/25
1259,492.2,TRUE,Basic,10/4/25
1260,295,TRUE,Basic,10/4/25
1284,251.5,TRUE,Basic,10/4/25
1253,295,TRUE,Basic,10/4/25
1252,295,TRUE,Basic,10/4/25
1255,295,TRUE,Basic,10/4/25
1245,341.4,TRUE,Basic,10/4/25
1266,295,TRUE,Basic,10/4/25
1283,295,TRUE,Basic,10/4/25
1250,512.5,TRUE,Basic,10/4/25
1249,431.3,TRUE,Basic,10/4/25
1251,280.5,TRUE,Basic,10/4/25
1215,251.5,TRUE,Basic,10/5/25
1219,701,TRUE,Basic,10/5/25
1218,353,TRUE,Basic,10/5/25
1242,344.3,TRUE,Basic,10/5/25
1209,295,TRUE,Basic,10/5/25
1226,416.8,TRUE,Basic,10/5/25
1220,295,TRUE,Basic,10/5/25
1237,251.5,TRUE,Basic,10/5/25
1210,454.5,TRUE,Basic,10/5/25
1212,266,TRUE,Basic,10/5/25
1216,251.5,TRUE,Basic,10/5/25
1241,817,TRUE,Basic,10/5/25
1196,266,TRUE,Basic,10/6/25
1174,251.5,TRUE,Basic,10/6/25
1197,251.5,TRUE,Basic,10/6/25
1181,631.4,TRUE,Basic,10/6/25
1163,295,TRUE,Basic,10/6/25
1177,431.3,TRUE,Basic,10/6/25
1169,329.8,TRUE,Basic,10/6/25
1189,338.5,TRUE,Basic,10/6/25
1185,251.5,TRUE,Basic,10/6/25
1183,295,TRUE,Basic,10/6/25
1180,251.5,TRUE,Basic,10/6/25
1173,251.5,TRUE,Basic,10/6/25
1187,251.5,TRUE,Basic,10/6/25
1175,251.5,TRUE,Basic,10/6/25
1176,280.5,TRUE,Basic,10/6/25
1179,904,TRUE,Basic,10/6/25
1194,251.5,TRUE,Basic,10/6/25
1170,367.5,TRUE,Basic,10/6/25
1137,251.5,TRUE,Basic,10/7/25
1131,379.1,TRUE,Basic,10/7/25
1144,251.5,TRUE,Basic,10/7/25
1139,324,TRUE,Basic,10/7/25
1128,747.4,TRUE,Basic,10/7/25
1133,251.5,TRUE,Basic,10/7/25
1147,251.5,TRUE,Basic,10/7/25
1140,251.5,TRUE,Basic,10/7/25
1130,492.2,TRUE,Basic,10/7/25
1127,744.5,TRUE,Basic,10/7/25
1123,295,TRUE,Basic,10/7/25
1129,295,TRUE,Basic,10/7/25
1134,602.4,TRUE,Basic,10/7/25
1148,2641.1,TRUE,Premium,10/7/25
1072,251.5,TRUE,Basic,10/8/25
1074,251.5,TRUE,Basic,10/8/25
1077,251.5,TRUE,Basic,10/8/25
1073,303.7,TRUE,Basic,10/8/25
1064,411,TRUE,Basic,10/8/25
1090,295,TRUE,Basic,10/8/25
1098,1472.4,TRUE,Basic,10/8/25
1069,300.8,TRUE,Basic,10/8/25
1109,295,TRUE,Basic,10/8/25
1081,509.6,TRUE,Basic,10/8/25
1093,422.6,TRUE,Basic,10/8/25
1068,251.5,TRUE,Basic,10/8/25
1112,303.7,TRUE,Basic,10/8/25
1089,295,TRUE,Basic,10/8/25
1057,338.5,TRUE,Basic,10/9/25
1011,266,TRUE,Basic,10/9/25
1053,295,TRUE,Basic,10/9/25
1054,251.5,TRUE,Basic,10/9/25
1026,486.4,TRUE,Basic,10/9/25
1050,251.5,TRUE,Basic,10/9/25
1015,295,TRUE,Basic,10/9/25
1030,295,TRUE,Basic,10/9/25
1013,251.5,TRUE,Basic,10/9/25
1037,295,TRUE,Basic,10/9/25
1020,251.5,TRUE,Basic,10/9/25
1008,251.5,TRUE,Basic,10/9/25
1045,251.5,TRUE,Basic,10/9/25
1019,344.3,TRUE,Basic,10/9/25
1051,266,TRUE,Basic,10/9/25
992,295,TRUE,Basic,10/10/25
980,251.5,TRUE,Basic,10/10/25
984,266,TRUE,Basic,10/10/25
979,251.5,TRUE,Basic,10/10/25
981,576.3,TRUE,Basic,10/10/25
990,266,TRUE,Basic,10/10/25
988,295,TRUE,Basic,10/10/25
1393,295,TRUE,Basic,11/2/25
1321,1919,TRUE,Business,11/3/25
1320,448.7,TRUE,Basic,11/3/25
1295,2412,TRUE,Business,11/3/25
1305,451.6,TRUE,Basic,11/3/25
1329,251.5,TRUE,Basic,11/3/25
1306,295,TRUE,Basic,11/3/25
1292,1092.5,TRUE,Basic,11/3/25
1300,251.5,TRUE,Basic,11/3/25
1304,251.5,TRUE,Basic,11/3/25
1293,553.1,TRUE,Basic,11/3/25
1303,251.5,TRUE,Basic,11/3/25
1252,295,TRUE,Basic,11/4/25
1247,1455,TRUE,Business,11/4/25
1262,875,TRUE,Premium,11/4/25
1276,251.5,TRUE,Basic,11/4/25
1264,295,TRUE,Basic,11/4/25
1253,295,TRUE,Basic,11/4/25
1282,251.5,TRUE,Basic,11/4/25
1255,295,TRUE,Basic,11/4/25
1256,251.5,TRUE,Basic,11/4/25
1266,295,TRUE,Basic,11/4/25
1260,295,TRUE,Basic,11/4/25
1251,295,TRUE,Basic,11/4/25
1259,469,TRUE,Basic,11/4/25
1270,251.5,TRUE,Basic,11/4/25
1271,266,TRUE,Basic,11/4/25
1274,251.5,TRUE,Basic,11/4/25
1283,295,TRUE,Basic,11/4/25
1279,251.5,TRUE,Basic,11/4/25
1249,469,TRUE,Basic,11/4/25
1284,251.5,TRUE,Basic,11/4/25
1250,347.2,TRUE,Basic,11/4/25
1245,373.3,TRUE,Basic,11/4/25
1218,353,TRUE,Basic,11/5/25
1220,295,TRUE,Basic,11/5/25
1242,326.9,TRUE,Basic,11/5/25
1219,741.6,TRUE,Basic,11/5/25
1216,289.2,TRUE,Basic,11/5/25
1215,251.5,TRUE,Basic,11/5/25
1210,500.9,TRUE,Basic,11/5/25
1209,295,TRUE,Basic,11/5/25
1212,266,TRUE,Basic,11/5/25
1241,1266.5,TRUE,Basic,11/5/25
1237,251.5,TRUE,Basic,11/5/25
1213,251.5,TRUE,Basic,11/5/25
1226,579.2,TRUE,Basic,11/5/25
1224,251.5,TRUE,Basic,11/5/25
1169,326.9,TRUE,Basic,11/6/25
1179,909.8,TRUE,Basic,11/6/25
1175,251.5,TRUE,Basic,11/6/25
1176,306.6,TRUE,Basic,11/6/25
1163,295,TRUE,Basic,11/6/25
1177,396.5,TRUE,Basic,11/6/25
1189,338.5,TRUE,Basic,11/6/25
1196,283.4,TRUE,Basic,11/6/25
1194,251.5,TRUE,Basic,11/6/25
1183,295,TRUE,Basic,11/6/25
1197,251.5,TRUE,Basic,11/6/25
1187,251.5,TRUE,Basic,11/6/25
1185,251.5,TRUE,Basic,11/6/25
1170,341.4,TRUE,Basic,11/6/25
1180,289.2,TRUE,Basic,11/6/25
1173,251.5,TRUE,Basic,11/6/25
1174,251.5,TRUE,Basic,11/6/25
1181,602.4,TRUE,Basic,11/6/25
1130,686.5,TRUE,Basic,11/7/25
1129,309.5,TRUE,Basic,11/7/25
1131,437.1,TRUE,Basic,11/7/25
1144,251.5,TRUE,Basic,11/7/25
1123,295,TRUE,Basic,11/7/25
1139,324,TRUE,Basic,11/7/25
1140,251.5,TRUE,Basic,11/7/25
1148,2783.2,TRUE,Premium,11/7/25
1127,703.9,TRUE,Basic,11/7/25
1128,698.1,TRUE,Basic,11/7/25
1147,251.5,TRUE,Basic,11/7/25
1133,251.5,TRUE,Basic,11/7/25
1137,251.5,TRUE,Basic,11/7/25
1134,619.8,TRUE,Basic,11/7/25
1065,251.5,TRUE,Basic,11/8/25
1069,315.3,TRUE,Basic,11/8/25
1089,295,TRUE,Basic,11/8/25
1098,1608.7,TRUE,Basic,11/8/25
1081,460.3,TRUE,Basic,11/8/25
1073,312.4,TRUE,Basic,11/8/25
1072,251.5,TRUE,Basic,11/8/25
1109,295,TRUE,Basic,11/8/25
1064,396.5,TRUE,Basic,11/8/25
1068,251.5,TRUE,Basic,11/8/25
1090,295,TRUE,Basic,11/8/25
1113,251.5,TRUE,Basic,11/8/25
1078,251.5,TRUE,Basic,11/8/25
1108,1571,TRUE,Business,11/8/25
1074,251.5,TRUE,Basic,11/8/25
1093,428.4,TRUE,Basic,11/8/25
1077,295,TRUE,Basic,11/8/25
1112,321.1,TRUE,Basic,11/8/25
1105,251.5,TRUE,Basic,11/8/25
1088,280.5,TRUE,Basic,11/8/25
1051,292.1,TRUE,Basic,11/9/25
1057,353,TRUE,Basic,11/9/25
1046,266,TRUE,Basic,11/9/25
1020,251.5,TRUE,Basic,11/9/25
1050,251.5,TRUE,Basic,11/9/25
1037,321.1,TRUE,Basic,11/9/25
1030,295,TRUE,Basic,11/9/25
1054,251.5,TRUE,Basic,11/9/25
1002,251.5,TRUE,Basic,11/9/25
1008,274.7,TRUE,Basic,11/9/25
1019,361.7,TRUE,Basic,11/9/25
1011,280.5,TRUE,Basic,11/9/25
1013,251.5,TRUE,Basic,11/9/25
1026,524.1,TRUE,Basic,11/9/25
1042,251.5,TRUE,Basic,11/9/25
1048,251.5,TRUE,Basic,11/9/25
1045,251.5,TRUE,Basic,11/9/25
1018,251.5,TRUE,Basic,11/9/25
1053,295,TRUE,Basic,11/9/25
1015,295,TRUE,Basic,11/9/25
1038,4761,TRUE,Business,11/9/25
984,292.1,TRUE,Basic,11/10/25
979,251.5,TRUE,Basic,11/10/25
980,251.5,TRUE,Basic,11/10/25
988,295,TRUE,Basic,11/10/25
990,318.2,TRUE,Basic,11/10/25
992,295,TRUE,Basic,11/10/25
981,553.1,TRUE,Basic,11/10/25
1454,295,TRUE,Basic,12/1/25
1393,295,TRUE,Basic,12/2/25
1400,295,TRUE,Basic,12/2/25
1293,782.2,TRUE,Basic,12/3/25
1300,300.8,TRUE,Basic,12/3/25
1305,425.5,TRUE,Basic,12/3/25
1323,251.5,TRUE,Basic,12/3/25
1320,358.8,TRUE,Basic,12/3/25
1303,251.5,TRUE,Basic,12/3/25
1335,295,TRUE,Basic,12/3/25
1306,295,TRUE,Basic,12/3/25
1295,3253,TRUE,Business,12/3/25
1321,1982.8,TRUE,Business,12/3/25
1329,251.5,TRUE,Basic,12/3/25
1292,1727.6,TRUE,Basic,12/3/25
1342,295,TRUE,Basic,12/3/25
1304,251.5,TRUE,Basic,12/3/25
1247,1455,TRUE,Business,12/4/25
1282,251.5,TRUE,Basic,12/4/25
1251,312.4,TRUE,Basic,12/4/25
1245,353,TRUE,Basic,12/4/25
1256,251.5,TRUE,Basic,12/4/25
1283,295,TRUE,Basic,12/4/25
1255,295,TRUE,Basic,12/4/25
1263,1455,TRUE,Business,12/4/25
1279,251.5,TRUE,Basic,12/4/25
1270,251.5,TRUE,Basic,12/4/25
1264,295,TRUE,Basic,12/4/25
1253,295,TRUE,Basic,12/4/25
1250,399.4,TRUE,Basic,12/4/25
1262,875,TRUE,Premium,12/4/25
1276,251.5,TRUE,Basic,12/4/25
1259,469,TRUE,Basic,12/4/25
1274,251.5,TRUE,Basic,12/4/25
1271,280.5,TRUE,Basic,12/4/25
1249,503.8,TRUE,Basic,12/4/25
1284,251.5,TRUE,Basic,12/4/25
1266,295,TRUE,Basic,12/4/25
1260,295,TRUE,Basic,12/4/25
1252,295,TRUE,Basic,12/4/25
1241,1733.4,TRUE,Basic,12/5/25
1213,263.1,TRUE,Basic,12/5/25
1226,541.5,TRUE,Basic,12/5/25
1212,266,TRUE,Basic,12/5/25
1218,353,TRUE,Basic,12/5/25
1219,782.2,TRUE,Basic,12/5/25
1233,251.5,TRUE,Basic,12/5/25
1215,251.5,TRUE,Basic,12/5/25
1217,251.5,TRUE,Basic,12/5/25
1221,251.5,TRUE,Basic,12/5/25
1237,251.5,TRUE,Basic,12/5/25
1220,295,TRUE,Basic,12/5/25
1224,321.1,TRUE,Basic,12/5/25
1240,251.5,TRUE,Basic,12/5/25
1216,300.8,TRUE,Basic,12/5/25
1242,347.2,TRUE,Basic,12/5/25
1209,295,TRUE,Basic,12/5/25
1210,715.5,TRUE,Basic,12/5/25
1183,332.7,TRUE,Basic,12/6/25
1163,295,TRUE,Basic,12/6/25
1170,306.6,TRUE,Basic,12/6/25
1197,251.5,TRUE,Basic,12/6/25
1175,251.5,TRUE,Basic,12/6/25
1185,251.5,TRUE,Basic,12/6/25
1174,251.5,TRUE,Basic,12/6/25
1203,1455,TRUE,Business,12/6/25
1181,599.5,TRUE,Basic,12/6/25
1196,280.5,TRUE,Basic,12/6/25
1169,347.2,TRUE,Basic,12/6/25
1194,251.5,TRUE,Basic,12/6/25
1176,295,TRUE,Basic,12/6/25
1180,306.6,TRUE,Basic,12/6/25
1189,353,TRUE,Basic,12/6/25
1179,947.5,TRUE,Basic,12/6/25
1173,251.5,TRUE,Basic,12/6/25
1182,251.5,TRUE,Basic,12/6/25
1171,266,TRUE,Basic,12/6/25
1177,396.5,TRUE,Basic,12/6/25
